condition,episode,mean_steps,std_steps
phi_half,251,342.3333333333333,25.427456726058065
phi_half,252,329.9166666666667,32.24763126529176
phi_half,253,325.8333333333333,58.51756621353588
phi_half,254,303.5833333333333,60.12134719788711
phi_half,255,325.1666666666667,35.671728612757505
phi_half,256,317.3333333333333,60.74857108516123
phi_half,257,326.5,49.59250615432403
phi_half,258,311.0,66.51816794430427
phi_half,259,336.75,30.477108896131643
phi_half,260,338.1666666666667,29.779280642009397
phi_half,261,336.4166666666667,27.68109563502781
phi_half,262,330.5833333333333,31.581794157745726
phi_half,263,334.0,33.7441352929167
phi_half,264,334.9166666666667,38.90470908372005
phi_half,265,324.75,48.01410383071485
phi_half,266,311.25,57.331092494968786
phi_half,267,325.5833333333333,54.7653453888091
phi_half,268,318.0,43.986740426329995
phi_half,269,329.6666666666667,40.90096440047458
phi_half,270,325.75,40.45805441029841
phi_half,271,339.3333333333333,23.85139175999776
phi_half,272,332.4166666666667,32.71456946920677
phi_half,273,340.0833333333333,25.633501299839807
phi_half,274,343.6666666666667,15.271614918607076
phi_half,275,330.25,65.50333960951914
phi_half,276,339.1666666666667,35.62965369214557
phi_half,277,316.9166666666667,52.491996744477355
phi_half,278,330.25,29.625791128677054
phi_half,279,337.75,39.145295587933255
phi_half,280,328.0,38.65445209373257
phi_half,281,325.75,40.92498218285094
phi_half,282,329.25,35.97018441246398
phi_half,283,330.25,38.54461700419398
phi_half,284,294.5833333333333,69.04884543245858
phi_half,285,319.5833333333333,57.12917867040935
phi_half,286,350.0,0.0
phi_half,287,336.4166666666667,45.050820068994184
phi_half,288,328.5833333333333,38.20222143046425
phi_half,289,320.4166666666667,52.93936521048291
phi_half,290,318.8333333333333,51.26862805090675
phi_half,291,323.25,50.41184549951198
phi_half,292,328.25,40.07934838126322
phi_half,293,320.0833333333333,51.19319344947681
phi_half,294,320.9166666666667,52.655259840673935
phi_half,295,333.9166666666667,49.25014100374626
phi_half,296,334.75,48.506228122444924
phi_half,297,326.5833333333333,38.07549153399803
phi_half,298,308.9166666666667,57.66058493941554
phi_half,299,315.5,55.076462002080945
phi_half,300,316.25,55.52195511687246
phi_half,301,330.4166666666667,33.16739948939152
phi_half,302,325.5,35.16745654721137
phi_half,303,319.4166666666667,46.58228979153154
phi_half,304,328.5,43.09195593920827
phi_half,305,323.9166666666667,39.30745971045304
phi_half,306,316.9166666666667,53.06828672150209
phi_half,307,325.25,51.208926630682924
phi_half,308,337.1666666666667,28.404322832195025
phi_half,309,340.0833333333333,28.155693128665025
phi_half,310,311.75,44.2306925863327
phi_half,311,293.0833333333333,62.057041412630106
phi_half,312,315.3333333333333,55.993055124919046
phi_half,313,339.6666666666667,18.1398885210344
phi_half,314,304.0833333333333,54.98705655778357
phi_half,315,325.5,37.016888037759195
phi_half,316,331.0,42.86801449410349
phi_half,317,305.5833333333333,68.54373097195364
phi_half,318,312.4166666666667,59.97979984035366
phi_half,319,345.5,14.9248115565993
phi_half,320,336.9166666666667,30.114941843248214
phi_half,321,317.5,49.917431824964716
phi_half,322,311.75,56.53483439438025
phi_half,323,331.8333333333333,37.306910292271
phi_half,324,313.6666666666667,56.05106798467111
phi_half,325,328.0,39.58324561393789
phi_half,326,318.6666666666667,49.73317694345384
phi_half,327,331.5,38.31775045589185
phi_half,328,338.25,38.970341286675946
phi_half,329,336.4166666666667,32.52552416521865
phi_half,330,319.3333333333333,56.08079489054658
phi_half,331,304.1666666666667,65.54620931492191
phi_half,332,328.5833333333333,34.810099907290635
phi_half,333,317.4166666666667,60.194764907109835
phi_half,334,307.6666666666667,60.99908924638866
phi_half,335,318.5,60.516526668340774
phi_half,336,264.5833333333333,63.373835733333635
phi_half,337,298.6666666666667,55.72302536255148
phi_half,338,333.25,39.10056478705476
phi_half,339,337.3333333333333,33.75977224778364
phi_half,340,313.0833333333333,52.767506310439025
phi_half,341,311.8333333333333,54.708063594156044
phi_half,342,331.4166666666667,44.04251418295231
phi_half,343,350.0,0.0
phi_half,344,303.3333333333333,50.94659513211413
phi_half,345,317.5833333333333,61.49723345177587
phi_half,346,305.6666666666667,55.99305512491904
phi_half,347,333.25,25.113492389550284
phi_half,348,307.25,66.24339589725152
phi_half,349,332.3333333333333,34.6610572384757
phi_half,350,315.0,61.53725159066932
phi_half,351,288.0833333333333,66.84117784386774
phi_half,352,317.0833333333333,52.792768338939084
phi_half,353,316.5833333333333,56.22789689192446
phi_half,354,325.1666666666667,50.22256022501796
phi_half,355,326.4166666666667,42.113850321347826
phi_half,356,313.0,56.48451115128819
phi_half,357,305.1666666666667,52.37020993741469
phi_half,358,345.75,11.648497757221744
phi_half,359,294.5,61.30456752967107
phi_half,360,322.1666666666667,39.637594388268425
phi_half,361,312.4166666666667,52.09999733418632
phi_half,362,320.25,48.71708290391233
phi_half,363,324.0,46.64940156815162
phi_half,364,284.4166666666667,78.55832051553942
phi_half,365,338.6666666666667,22.906816064704895
phi_half,366,317.3333333333333,58.115306838120446
phi_half,367,323.25,50.54886249956571
phi_half,368,304.0,68.35446827628266
phi_half,369,320.8333333333333,44.5735970677211
phi_half,370,318.5,63.623239988754634
phi_half,371,335.6666666666667,30.36536769998933
phi_half,372,326.8333333333333,52.84857824220271
phi_half,373,307.1666666666667,52.94782547208357
phi_half,374,313.5833333333333,54.57938917047554
phi_half,375,297.4166666666667,63.431667082687405
phi_half,376,323.1666666666667,47.656467440305406
phi_half,377,304.8333333333333,59.76458445898839
phi_half,378,327.5,46.07873696185693
phi_half,379,323.8333333333333,48.76787421608159
phi_half,380,277.75,79.7601874370917
phi_half,381,313.5,49.84057918336557
phi_half,382,309.1666666666667,52.92578661568374
phi_half,383,306.5833333333333,52.4951717356516
phi_half,384,304.75,50.24295141277696
phi_half,385,307.6666666666667,61.52551412941536
phi_half,386,321.6666666666667,44.11600868417521
phi_half,387,321.3333333333333,47.877157624719345
phi_half,388,322.8333333333333,50.57145659581323
phi_half,389,327.75,39.703326896705605
phi_half,390,316.0833333333333,52.15115584103152
phi_half,391,316.1666666666667,62.12465068088691
phi_half,392,334.4166666666667,39.29685808758196
phi_half,393,308.75,65.0078520898309
phi_half,394,315.0833333333333,49.77525880283184
phi_half,395,307.3333333333333,45.899043805097094
phi_half,396,312.5,65.78183639881149
phi_half,397,298.0833333333333,67.43572042240588
phi_half,398,322.25,53.50720356487838
phi_half,399,318.25,71.00249408764925
phi_half,400,321.4166666666667,55.848691917437854
phi_half,401,302.25,71.3432138795742
phi_half,402,316.5833333333333,46.00264183235084
phi_half,403,317.0833333333333,54.60228678564866
phi_half,404,320.8333333333333,54.531081860613114
phi_half,405,274.0833333333333,76.19433304970185
phi_half,406,323.3333333333333,38.428143621859
phi_half,407,308.25,62.08747189785284
phi_half,408,314.6666666666667,59.59073380615107
phi_half,409,309.5833333333333,60.14629156389352
phi_half,410,310.3333333333333,61.982972572222515
phi_half,411,276.1666666666667,77.03011676538527
phi_half,412,322.9166666666667,55.37065759246699
phi_half,413,320.4166666666667,67.0962720441473
phi_half,414,276.5,65.9576884575761
phi_half,415,307.25,61.949071825169426
phi_half,416,327.0,33.89936085926498
phi_half,417,304.1666666666667,77.7654950618989
phi_half,418,331.0,29.93604293601054
phi_half,419,307.0,64.49289366537474
phi_half,420,319.8333333333333,47.411027784214454
phi_half,421,337.75,24.23539078840419
phi_half,422,329.4166666666667,54.06856500983009
phi_half,423,313.8333333333333,44.63898395896673
phi_half,424,308.1666666666667,53.333593749364226
phi_half,425,288.0833333333333,70.9782341441531
phi_half,426,298.75,73.36112162901183
phi_half,427,274.5,81.65118900950964
phi_half,428,296.6666666666667,75.78624911918754
phi_half,429,295.4166666666667,56.55301102112561
phi_half,430,290.25,77.37799536474608
phi_half,431,336.5,30.723226827054912
phi_half,432,286.75,72.53519260791045
phi_half,433,322.5833333333333,62.051669777873194
phi_half,434,343.9166666666667,20.176134141328685
phi_half,435,294.25,68.96511799453403
phi_half,436,307.3333333333333,60.748571085161245
phi_half,437,264.3333333333333,75.27431316340403
phi_half,438,323.5,50.96976227791009
phi_half,439,312.75,54.18506097932652
phi_half,440,313.3333333333333,58.01915392542554
phi_half,441,325.4166666666667,51.11825886010682
phi_half,442,295.0833333333333,71.08499411893406
phi_half,443,290.0833333333333,60.66363316591653
phi_half,444,302.6666666666667,59.30757868003793
phi_half,445,318.0833333333333,41.66624999791665
phi_half,446,329.8333333333333,41.96195366704887
phi_half,447,330.3333333333333,43.616383262357836
phi_half,448,265.8333333333333,56.746267620777395
phi_half,449,301.6666666666667,72.42505705133334
phi_half,450,317.5,52.040849339725426
phi_half,451,327.9166666666667,43.3963484126897
phi_half,452,308.4166666666667,55.32699511891902
phi_half,453,306.9166666666667,54.874794355473945
phi_half,454,296.3333333333333,75.02147840600198
phi_half,455,327.1666666666667,46.75259945238933
phi_half,456,328.3333333333333,40.536677493625724
phi_half,457,313.5,63.51968198912838
phi_half,458,320.0,56.819890883386954
phi_half,459,269.4166666666667,81.88758385059904
phi_half,460,328.0833333333333,39.286253603801704
phi_half,461,316.9166666666667,58.61521181020807
phi_half,462,267.3333333333333,86.41887653876451
phi_half,463,349.25,2.48746859276655
phi_half,464,319.4166666666667,68.4743970806283
phi_half,465,294.5833333333333,76.48688159126084
phi_half,466,319.5833333333333,47.122992147028285
phi_half,467,314.1666666666667,53.71969429879097
phi_half,468,327.5,56.50442460551209
phi_half,469,328.0,39.174821846010566
phi_half,470,322.0833333333333,48.69198827550814
phi_half,471,271.0,71.72168430816443
phi_half,472,316.0,55.97767412102793
phi_half,473,307.5,74.27482749895822
phi_half,474,295.3333333333333,78.71079270906176
phi_half,475,307.5833333333333,50.463614504798294
phi_half,476,310.0833333333333,62.756750411586985
phi_half,477,314.8333333333333,66.03891950122207
phi_half,478,303.4166666666667,72.11271077664156
phi_half,479,309.75,67.83696755211473
phi_half,480,272.0833333333333,88.83454501987889
phi_half,481,313.5833333333333,58.69903226535245
phi_half,482,318.6666666666667,68.24994912493015
phi_half,483,338.5,22.746794645986203
phi_half,484,329.0833333333333,54.0793527040486
phi_half,485,268.9166666666667,53.96365803843258
phi_half,486,327.5,52.41421562896844
phi_half,487,315.6666666666667,47.77435388248479
phi_half,488,321.1666666666667,52.0525909270828
phi_half,489,287.9166666666667,74.99384233981407
phi_half,490,309.25,67.70416653845365
phi_half,491,319.5,47.303100673564025
phi_half,492,317.5,47.87396648144654
phi_half,493,278.3333333333333,81.34733486039286
phi_half,494,298.4166666666667,75.8017791494515
phi_half,495,293.75,76.23114520981565
phi_half,496,270.3333333333333,74.42147240921504
phi_half,497,322.75,61.74831306737591
phi_half,498,296.0833333333333,75.67414610611004
phi_half,499,316.6666666666667,60.97039354382493
phi_half,500,316.5833333333333,64.82342469269028
phi_full,1,350.0,0.0
phi_full,2,350.0,0.0
phi_full,3,343.9166666666667,20.17613414132868
phi_full,4,345.0833333333333,16.306738552580715
phi_full,5,315.3333333333333,77.62337849442584
phi_full,6,350.0,0.0
phi_full,7,336.25,32.460552983583014
phi_full,8,350.0,0.0
phi_full,9,332.25,53.67203648083422
phi_full,10,338.6666666666667,34.68268860525217
phi_full,11,342.75,24.045529730076648
phi_full,12,348.4166666666667,5.251322584729384
phi_full,13,339.1666666666667,24.50113376061515
phi_full,14,316.4166666666667,51.352472081574504
phi_full,15,336.9166666666667,31.335438759050785
phi_full,16,299.3333333333333,88.11198682484819
phi_full,17,296.8333333333333,85.11250724123269
phi_full,18,284.9166666666667,66.49117527077476
phi_full,19,300.9166666666667,66.5913637209978
phi_full,20,275.9166666666667,92.05565194791443
phi_full,21,285.4166666666667,84.79530090491781
phi_full,22,346.5,11.6081867662439
phi_full,23,301.75,79.47129985095248
phi_full,24,275.6666666666667,81.0096016257058
phi_full,25,255.83333333333334,82.84205185505459
phi_full,26,263.0833333333333,96.72164384918658
phi_full,27,290.0,65.33120744840606
phi_full,28,264.1666666666667,73.95475343448557
phi_full,29,295.0833333333333,76.098027058671
phi_full,30,269.5,84.38848657646768
phi_full,31,271.4166666666667,78.57317007449527
phi_full,32,295.8333333333333,68.59280007568012
phi_full,33,264.75,83.02923681852475
phi_full,34,299.0833333333333,60.75834419146796
phi_full,35,290.4166666666667,75.24676995651635
phi_full,36,282.1666666666667,68.94542930624351
phi_full,37,267.0833333333333,74.36224213641998
phi_full,38,234.5,84.59068112583876
phi_full,39,277.8333333333333,79.0346267291889
phi_full,40,266.0833333333333,68.47683103713904
phi_full,41,260.0,76.40680597957227
phi_full,42,232.75,88.98981683316356
phi_full,43,283.9166666666667,77.96522551040873
phi_full,44,270.75,81.88622696562999
phi_full,45,280.8333333333333,60.96971014820028
phi_full,46,223.75,76.47889142327661
phi_full,47,211.75,58.5678025881115
phi_full,48,257.4166666666667,69.64727600958673
phi_full,49,305.5833333333333,68.25254370514129
phi_full,50,251.66666666666666,91.07811055474428
phi_full,51,243.58333333333334,87.61607380434761
phi_full,52,246.0,98.63315872463986
phi_full,53,282.6666666666667,71.99922839092714
phi_full,54,193.75,61.113453237946445
phi_full,55,264.0,71.56349162340622
phi_full,56,238.75,79.11502701762795
phi_full,57,256.0833333333333,75.0749162873696
phi_full,58,232.16666666666666,85.92616339366931
phi_full,59,232.5,77.84439607319206
phi_full,60,259.75,73.08456859465387
phi_full,61,268.5833333333333,86.24621569797843
phi_full,62,273.75,67.21994371712411
phi_full,63,269.0,65.32610504231826
phi_full,64,262.4166666666667,90.52482010783316
phi_full,65,224.5,73.4024295692361
phi_full,66,280.5833333333333,75.61906542371148
phi_full,67,257.5,72.28934914632998
phi_full,68,228.75,70.00729128693192
phi_full,69,259.5833333333333,85.46876459983625
phi_full,70,207.83333333333334,60.45636626710393
phi_full,71,226.0,70.26141662866375
phi_full,72,223.75,49.32735042549924
phi_full,73,220.41666666666666,88.00800942086023
phi_full,74,217.83333333333334,83.90752184531623
phi_full,75,244.08333333333334,81.11561536199768
phi_full,76,234.58333333333334,65.8248412244361
phi_full,77,266.1666666666667,83.03898013717547
phi_full,78,208.0,65.52098900352466
phi_full,79,231.25,80.98160799424356
phi_full,80,252.08333333333334,87.0387445655988
phi_full,81,259.0833333333333,92.63140066353789
phi_full,82,254.91666666666666,81.07656703525515
phi_full,83,223.83333333333334,70.99510937772796
phi_full,84,241.66666666666666,66.37812558031113
phi_full,85,240.25,86.66806889891264
phi_full,86,245.58333333333334,69.59700464499572
phi_full,87,220.83333333333334,66.4640671507712
phi_full,88,242.33333333333334,97.46993838558066
phi_full,89,310.5,53.79823417176441
phi_full,90,242.75,87.17714245527131
phi_full,91,221.33333333333334,69.68660001910139
phi_full,92,245.66666666666666,76.63151368000561
phi_full,93,251.75,85.78764965502513
phi_full,94,207.75,74.41116067723533
phi_full,95,245.91666666666666,82.48177408103899
phi_full,96,207.75,66.02792969645498
phi_full,97,244.75,91.46413231425748
phi_full,98,243.58333333333334,84.13427594559121
phi_full,99,249.08333333333334,80.97577655625717
phi_full,100,214.08333333333334,64.58387096550415
phi_full,101,260.0833333333333,71.04629750302888
phi_full,102,262.25,81.25282046386657
phi_full,103,237.0,90.71016113607854
phi_full,104,245.83333333333334,69.38879992877493
phi_full,105,244.33333333333334,64.67396865990382
phi_full,106,200.75,75.47198707688392
phi_full,107,226.41666666666666,83.33312499973958
phi_full,108,244.75,81.03407205202842
phi_full,109,227.83333333333334,76.43497599630392
phi_full,110,214.0,66.06688530068095
phi_full,111,230.5,84.48520580551367
phi_full,112,252.08333333333334,84.38745792803309
phi_full,113,185.25,56.77605862802854
phi_full,114,207.5,80.08381026566273
phi_full,115,211.41666666666666,61.88357123573986
phi_full,116,214.83333333333334,79.10945301008948
phi_full,117,254.91666666666666,88.55549891954135
phi_full,118,220.75,87.09680916466841
phi_full,119,187.33333333333334,68.34268228729556
phi_full,120,215.33333333333334,94.22608744692499
phi_full,121,208.66666666666666,67.24127370067352
phi_full,122,231.91666666666666,84.24216910523823
phi_full,123,236.16666666666666,65.97074267346767
phi_full,124,238.41666666666666,82.19434118126516
phi_full,125,245.83333333333334,83.1382717057687
phi_full,126,240.75,73.08570881734221
phi_full,127,214.16666666666666,82.15618594414475
phi_full,128,244.08333333333334,68.3160039001762
phi_full,129,227.08333333333334,71.7047863736368
phi_full,130,286.6666666666667,59.36235245413451
phi_full,131,227.33333333333334,52.23398212743203
phi_full,132,224.33333333333334,78.10818707977344
phi_full,133,272.5,54.25480009486104
phi_full,134,262.25,77.63174286334167
phi_full,135,251.41666666666666,83.81473451739987
phi_full,136,248.08333333333334,87.87155240589654
phi_full,137,222.83333333333334,81.66173454494394
phi_full,138,245.66666666666666,67.94278638841817
phi_full,139,227.75,72.71419508367445
phi_full,140,232.0,90.66421565314509
phi_full,141,233.41666666666666,79.89937247702402
phi_full,142,213.83333333333334,82.0181213039059
phi_full,143,209.75,73.33158141846754
phi_full,144,206.75,74.28562557229135
phi_full,145,214.91666666666666,74.02078349280619
phi_full,146,245.83333333333334,83.12022751546233
phi_full,147,250.0,92.10048859805251
phi_full,148,205.75,70.75912779752636
phi_full,149,245.66666666666666,87.57980487659368
phi_full,150,200.16666666666666,63.154352361671975
phi_full,151,244.16666666666666,93.04643404714062
phi_full,152,248.83333333333334,76.6614128634623
phi_full,153,224.16666666666666,82.47204913720095
phi_full,154,232.33333333333334,77.32111972517959
phi_full,155,241.33333333333334,56.230675692978195
phi_full,156,228.91666666666666,77.97163836222045
phi_full,157,209.25,72.02097495405997
phi_full,158,253.5,65.78310320034063
phi_full,159,263.1666666666667,85.47010523504045
phi_full,160,202.58333333333334,79.31945782018992
phi_full,161,192.25,49.60027721696724
phi_full,162,222.33333333333334,78.45841078063093
phi_full,163,224.33333333333334,82.19421444900418
phi_full,164,250.66666666666666,73.91474067389323
phi_full,165,239.0,65.79513659838392
phi_full,166,272.4166666666667,75.41933696930045
phi_full,167,226.75,80.20091957078796
phi_full,168,232.58333333333334,93.97114657642999
phi_full,169,263.25,75.74202378248594
phi_full,170,199.25,72.98530103155476
phi_full,171,231.25,96.45216862949911
phi_full,172,185.0,69.72326249777281
phi_full,173,248.58333333333334,73.03362049236107
phi_full,174,267.8333333333333,83.79223644759035
phi_full,175,211.58333333333334,95.68651797522065
phi_full,176,199.91666666666666,68.091186817548
phi_full,177,234.5,98.78807282933165
phi_full,178,226.66666666666666,60.92527298985938
phi_full,179,221.91666666666666,71.02166140614348
phi_full,180,188.33333333333334,78.62604883596502
phi_full,181,199.08333333333334,80.2604700681198
phi_full,182,222.33333333333334,75.71804423136022
phi_full,183,210.5,86.71745306837988
phi_full,184,280.8333333333333,65.96063640957048
phi_full,185,204.16666666666666,45.99969806664194
phi_full,186,230.16666666666666,72.99296008672495
phi_full,187,189.66666666666666,47.25874404688395
phi_full,188,256.3333333333333,84.47616363343109
phi_full,189,261.3333333333333,97.13164034214368
phi_full,190,180.25,47.258376682517
phi_full,191,224.08333333333334,86.5153727508714
phi_full,192,244.58333333333334,96.73801246436457
phi_full,193,254.75,81.10602628658366
phi_full,194,219.16666666666666,67.82800961910124
phi_full,195,219.58333333333334,73.4716026018821
phi_full,196,196.08333333333334,53.289239585075286
phi_full,197,205.58333333333334,72.92628507990486
phi_full,198,199.0,79.40822795319555
phi_full,199,227.83333333333334,91.1169882928291
phi_full,200,247.75,74.34505699775877
phi_full,201,210.25,57.94268000935637
phi_full,202,188.16666666666666,69.24814478060445
phi_full,203,233.83333333333334,88.08124406226081
phi_full,204,248.66666666666666,96.14341139961466
phi_full,205,177.58333333333334,41.845864656963286
phi_full,206,212.16666666666666,70.84705749398174
phi_full,207,253.5,76.30148535033028
phi_full,208,204.75,72.49497108995446
phi_full,209,230.16666666666666,87.88423572455352
phi_full,210,180.66666666666666,53.858353318888454
phi_full,211,212.33333333333334,74.26229789663722
phi_full,212,213.08333333333334,70.88542202424668
phi_full,213,218.25,103.97044852585117
phi_full,214,239.83333333333334,88.30990255282182
phi_full,215,209.83333333333334,67.70749999487174
phi_full,216,254.91666666666666,83.70728595661325
phi_full,217,163.25,48.02104573344206
phi_full,218,199.33333333333334,73.06998167662438
phi_full,219,250.41666666666666,77.18317857898542
phi_full,220,213.58333333333334,70.08145062869505
phi_full,221,227.16666666666666,84.94295471406416
phi_full,222,187.08333333333334,67.21167846603909
phi_full,223,219.58333333333334,80.54859644269966
phi_full,224,215.83333333333334,71.61335226214608
phi_full,225,217.16666666666666,99.85892827161504
phi_full,226,234.5,80.30410948388632
phi_full,227,225.16666666666666,103.35040181613013
phi_full,228,232.58333333333334,98.98607505884631
phi_full,229,201.08333333333334,99.58451882139558
phi_full,230,246.83333333333334,82.33248987422213
phi_full,231,201.58333333333334,73.45685619615246
phi_full,232,221.25,104.02734015632622
phi_full,233,273.0,82.71033792700887
phi_full,234,172.83333333333334,51.432534018416355
phi_full,235,235.66666666666666,87.4159914177924
phi_full,236,221.0,92.37423883312923
phi_full,237,215.08333333333334,91.73735910497726
phi_full,238,227.25,76.75732864033245
phi_full,239,233.08333333333334,91.22632874097015
phi_full,240,190.08333333333334,67.43942755457589
phi_full,241,198.75,78.23695311892797
phi_full,242,228.33333333333334,88.73587524533443
phi_full,243,195.33333333333334,75.63986309406495
phi_full,244,233.0,73.63988955269646
phi_full,245,226.16666666666666,93.31115807995431
phi_full,246,172.0,57.21305212391079
phi_full,247,214.91666666666666,99.24251301175767
phi_full,248,271.9166666666667,89.74543473378216
phi_full,249,240.58333333333334,89.07717471695852
phi_full,250,204.75,77.84078301250572
phi_full,251,196.83333333333334,84.15049349561507
phi_full,252,171.33333333333334,72.86784079566392
phi_full,253,229.83333333333334,77.51111031472986
phi_full,254,255.41666666666666,78.36502018687221
phi_full,255,209.75,78.26251231166383
phi_full,256,244.66666666666666,81.9789945995653
phi_full,257,195.33333333333334,77.28123244933978
phi_full,258,259.25,76.1206553221047
phi_full,259,218.0,91.72785836374901
phi_full,260,216.0,75.35029307618296
phi_full,261,225.66666666666666,81.25098290003773
phi_full,262,208.91666666666666,80.84909640118985
phi_full,263,250.33333333333334,89.93639727916366
phi_full,264,211.58333333333334,87.14591053068538
phi_full,265,197.41666666666666,90.34974481916863
phi_full,266,231.66666666666666,94.0862488476516
phi_full,267,240.08333333333334,79.37197063335535
phi_full,268,277.4166666666667,80.96960163474246
phi_full,269,236.25,77.74437278671685
phi_full,270,193.5,75.4061226515018
phi_full,271,257.6666666666667,72.75911550375588
phi_full,272,199.58333333333334,85.7393903381378
phi_full,273,176.16666666666666,86.13732575886534
phi_full,274,185.5,60.294416546365774
phi_full,275,244.75,86.1879003495657
phi_full,276,231.83333333333334,91.52215882263461
phi_full,277,201.08333333333334,79.5712032640508
phi_full,278,197.08333333333334,90.99858820638677
phi_full,279,249.0,88.03881719635568
phi_full,280,200.08333333333334,99.29120331406783
phi_full,281,178.08333333333334,63.94067345768437
phi_full,282,192.16666666666666,95.20139471433995
phi_full,283,216.0,67.79011727383276
phi_full,284,176.83333333333334,64.69651373056271
phi_full,285,195.91666666666666,79.26270490520045
phi_full,286,222.0,85.65726277827623
phi_full,287,260.25,86.07663736461828
phi_full,288,261.6666666666667,96.00723352377616
phi_full,289,224.58333333333334,85.63338361228575
phi_full,290,197.08333333333334,71.01462095152581
phi_full,291,269.9166666666667,73.81447276035296
phi_full,292,219.83333333333334,85.9920861991898
phi_full,293,249.08333333333334,84.08572840989262
phi_full,294,262.8333333333333,75.68226711426894
phi_full,295,164.75,66.47320888899527
phi_full,296,216.08333333333334,79.35201985807012
phi_full,297,232.83333333333334,71.4619168197688
phi_full,298,247.0,83.23260579043928
phi_full,299,222.75,88.28186393591834
phi_full,300,192.83333333333334,89.2812348082669
phi_full,301,211.66666666666666,76.97979532896206
phi_full,302,210.5,86.76260715308179
phi_full,303,172.33333333333334,64.03688173406184
phi_full,304,218.41666666666666,85.48143885598142
phi_full,305,205.58333333333334,84.07779961969086
phi_full,306,220.41666666666666,81.10945108651367
phi_full,307,191.33333333333334,87.51983902077416
phi_full,308,255.41666666666666,75.5650474021481
phi_full,309,232.5,106.24617640178869
phi_full,310,203.41666666666666,99.8243944245204
phi_full,311,213.16666666666666,99.04446251838391
phi_full,312,267.9166666666667,100.43858681912158
phi_full,313,248.08333333333334,102.48858337503852
phi_full,314,199.08333333333334,75.86002277587026
phi_full,315,200.83333333333334,77.31411399105744
phi_full,316,192.16666666666666,81.90017636665313
phi_full,317,199.0,73.40299721401027
phi_full,318,209.16666666666666,76.64945458963743
phi_full,319,183.5,81.45090545844165
phi_full,320,235.25,97.46634034373098
phi_full,321,235.16666666666666,100.8818065306569
phi_full,322,191.33333333333334,79.80218599066626
phi_full,323,227.75,77.60060674161424
phi_full,324,216.66666666666666,88.0996910071514
phi_full,325,213.5,90.52854061933543
phi_full,326,217.5,87.67696390728867
phi_full,327,222.83333333333334,86.20018690363857
phi_full,328,167.41666666666666,66.09898931821037
phi_full,329,187.75,77.27885113880339
phi_full,330,207.33333333333334,100.34053130326859
phi_full,331,203.91666666666666,72.44360833702922
phi_full,332,265.0833333333333,98.44326482237821
phi_full,333,220.91666666666666,87.41229731692346
phi_full,334,191.25,89.50151302259272
phi_full,335,189.33333333333334,85.9285879217285
phi_full,336,241.58333333333334,95.20019111792207
phi_full,337,218.16666666666666,92.73064338298437
phi_full,338,237.16666666666666,101.5240803400301
phi_full,339,280.25,90.05565408864305
phi_full,340,247.0,82.11171252222994
phi_full,341,221.75,108.26751205540222
phi_full,342,210.41666666666666,88.87862353919655
phi_full,343,213.25,83.51359669738414
phi_full,344,214.33333333333334,90.0993279047568
phi_full,345,156.25,53.98167127213952
phi_full,346,215.66666666666666,95.0800832047502
phi_full,347,224.66666666666666,101.33388157746428
phi_full,348,193.08333333333334,86.45466859702964
phi_full,349,188.08333333333334,74.58156422482853
phi_full,350,175.16666666666666,83.82803164150337
phi_full,351,213.25,89.49313288366507
phi_full,352,261.5833333333333,105.62942955866461
phi_full,353,209.75,85.03834919219288
phi_full,354,212.66666666666666,91.10464069165496
phi_full,355,190.75,71.6718505877075
phi_full,356,181.66666666666666,79.06572512086947
phi_full,357,201.66666666666666,96.93325309487737
phi_full,358,178.5,86.37563313805578
phi_full,359,210.25,82.59048068633575
phi_full,360,225.08333333333334,112.32353443908757
phi_full,361,152.16666666666666,69.82458179052863
phi_full,362,211.25,78.5569061254324
phi_full,363,237.41666666666666,100.55384820527203
phi_full,364,147.33333333333334,67.29330493361795
phi_full,365,199.16666666666666,97.08401287315824
phi_full,366,219.75,96.77648216379845
phi_full,367,220.41666666666666,95.35412797683288
phi_full,368,210.5,78.24161296905886
phi_full,369,203.58333333333334,89.38629493508623
phi_full,370,290.1666666666667,85.77376573806755
phi_full,371,184.33333333333334,86.90160463932119
phi_full,372,186.75,78.36147544127365
phi_full,373,220.16666666666666,96.01981855614785
phi_full,374,232.75,99.50052344920938
phi_full,375,253.08333333333334,100.5082569852956
phi_full,376,223.33333333333334,94.7833787585613
phi_full,377,247.75,103.48439898522547
phi_full,378,227.66666666666666,111.6470131958556
phi_full,379,200.66666666666666,110.9168857999338
phi_full,380,177.91666666666666,86.75200125773596
phi_full,381,213.41666666666666,83.65649838609205
phi_full,382,187.75,102.48343362059386
phi_full,383,221.83333333333334,92.82944336553761
phi_full,384,233.25,100.76385347269459
phi_full,385,255.75,97.2017875350037
phi_full,386,228.91666666666666,104.92811692879188
phi_full,387,217.66666666666666,94.31713641869234
phi_full,388,201.5,83.86944219042674
phi_full,389,210.66666666666666,89.61429697443496
phi_full,390,203.0,98.56131763188505
phi_full,391,221.33333333333334,104.67675110654811
phi_full,392,252.16666666666666,90.66865806636577
phi_full,393,193.83333333333334,97.15523088793978
phi_full,394,194.0,81.15212053093047
phi_full,395,217.5,92.34942699695904
phi_full,396,235.33333333333334,101.36594869854252
phi_full,397,213.25,102.63619001112619
phi_full,398,196.75,84.43550299883732
